"","subject","activity","measurement","average"
"11700",25,"standing","tGravityAcc-mean()-Y",-0.159316786486486
"11701",25,"standing","tGravityAcc-mean()-Z",0.201182106486486
"11702",25,"standing","tGravityAcc-std()-X",-0.993148267702703
"11703",25,"standing","tGravityAcc-std()-Y",-0.980642970675676
"11704",25,"standing","tGravityAcc-std()-Z",-0.967792578648649
"11705",25,"standing","tBodyAccJerk-mean()-X",0.0752337295675676
"11706",25,"standing","tBodyAccJerk-mean()-Y",0.0066321397672973
"11707",25,"standing","tBodyAccJerk-mean()-Z",-0.00622808791433784
"11708",25,"standing","tBodyAccJerk-std()-X",-0.988312658378378
"11709",25,"standing","tBodyAccJerk-std()-Y",-0.972272410540541
"11710",25,"standing","tBodyAccJerk-std()-Z",-0.987062685135135
"11711",25,"standing","tBodyGyro-mean()-X",-0.0247946750959459
"11712",25,"standing","tBodyGyro-mean()-Y",-0.0698876853378378
"11713",25,"standing","tBodyGyro-mean()-Z",0.0852685438243243
"11714",25,"standing","tBodyGyro-std()-X",-0.971357421216216
"11715",25,"standing","tBodyGyro-std()-Y",-0.976757621081081
"11716",25,"standing","tBodyGyro-std()-Z",-0.971814139189189
"11717",25,"standing","tBodyGyroJerk-mean()-X",-0.100473697756757
"11718",25,"standing","tBodyGyroJerk-mean()-Y",-0.0418294632148649
"11719",25,"standing","tBodyGyroJerk-mean()-Z",-0.0556979055540541
"11720",25,"standing","tBodyGyroJerk-std()-X",-0.977909693918919
"11721",25,"standing","tBodyGyroJerk-std()-Y",-0.98724214
"11722",25,"standing","tBodyGyroJerk-std()-Z",-0.980722294459459
"11723",25,"standing","tBodyAccMag-mean()",-0.972663592162162
"11724",25,"standing","tBodyAccMag-std()",-0.968075629324324
"11725",25,"standing","tGravityAccMag-mean()",-0.972663592162162
"11726",25,"standing","tGravityAccMag-std()",-0.968075629324324
"11727",25,"standing","tBodyAccJerkMag-mean()",-0.984647071216216
"11728",25,"standing","tBodyAccJerkMag-std()",-0.982637080945946
"11729",25,"standing","tBodyGyroMag-mean()",-0.967077442837838
"11730",25,"standing","tBodyGyroMag-std()",-0.959884274324324
"11731",25,"standing","tBodyGyroJerkMag-mean()",-0.985091991216216
"11732",25,"standing","tBodyGyroJerkMag-std()",-0.983230809594595
"11733",25,"standing","fBodyAcc-mean()-X",-0.990093202837838
"11734",25,"standing","fBodyAcc-mean()-Y",-0.959846189054054
"11735",25,"standing","fBodyAcc-mean()-Z",-0.974051231216216
"11736",25,"standing","fBodyAcc-std()-X",-0.992851743243243
"11737",25,"standing","fBodyAcc-std()-Y",-0.95417933
"11738",25,"standing","fBodyAcc-std()-Z",-0.96212373972973
"11739",25,"standing","fBodyAcc-meanFreq()-X",0.03435282285
"11740",25,"standing","fBodyAcc-meanFreq()-Y",0.0009277035
"11741",25,"standing","fBodyAcc-meanFreq()-Z",0.195387683037973
"11742",25,"standing","fBodyAccJerk-mean()-X",-0.988404654864865
"11743",25,"standing","fBodyAccJerk-mean()-Y",-0.972554452972973
"11744",25,"standing","fBodyAccJerk-mean()-Z",-0.984832251216216
"11745",25,"standing","fBodyAccJerk-std()-X",-0.989339890810811
"11746",25,"standing","fBodyAccJerk-std()-Y",-0.974029503513513
"11747",25,"standing","fBodyAccJerk-std()-Z",-0.987898048378378
"11748",25,"standing","fBodyAccJerk-meanFreq()-X",0.186395511032432
"11749",25,"standing","fBodyAccJerk-meanFreq()-Y",-0.108166388858784
"11750",25,"standing","fBodyAccJerk-meanFreq()-Z",0.0868078890175676
"11751",25,"standing","fBodyGyro-mean()-X",-0.96807852527027
"11752",25,"standing","fBodyGyro-mean()-Y",-0.97839988527027
"11753",25,"standing","fBodyGyro-mean()-Z",-0.970456862567568
"11754",25,"standing","fBodyGyro-std()-X",-0.97266417
"11755",25,"standing","fBodyGyro-std()-Y",-0.975960666081081
"11756",25,"standing","fBodyGyro-std()-Z",-0.974982088108108
"11757",25,"standing","fBodyGyro-meanFreq()-X",-0.185802650362162
"11758",25,"standing","fBodyGyro-meanFreq()-Y",-0.224933997248649
"11759",25,"standing","fBodyGyro-meanFreq()-Z",-0.0699344712864865
"11760",25,"standing","fBodyAccMag-mean()",-0.972355393243243
"11761",25,"standing","fBodyAccMag-std()",-0.970203660405405
"11762",25,"standing","fBodyAccMag-meanFreq()",0.153959874551081
"11763",25,"standing","fBodyBodyAccJerkMag-mean()",-0.982294170810811
"11764",25,"standing","fBodyBodyAccJerkMag-std()",-0.982083315
"11765",25,"standing","fBodyBodyAccJerkMag-meanFreq()",0.308447500314865
"11766",25,"standing","fBodyBodyGyroMag-mean()",-0.968972499594595
"11767",25,"standing","fBodyBodyGyroMag-std()",-0.961090396891892
"11768",25,"standing","fBodyBodyGyroMag-meanFreq()",-0.169383482278649
"11769",25,"standing","fBodyBodyGyroJerkMag-mean()",-0.98401783027027
"11770",25,"standing","fBodyBodyGyroJerkMag-std()",-0.983098935945946
"11771",25,"standing","fBodyBodyGyroJerkMag-meanFreq()",0.0811606181486487
"11772",25,"laying","tBodyAcc-mean()-X",0.250791828613699
"11773",25,"laying","tBodyAcc-mean()-Y",-0.0188943663671233
"11774",25,"laying","tBodyAcc-mean()-Z",-0.100428830260274
"11775",25,"laying","tBodyAcc-std()-X",-0.909116474109589
"11776",25,"laying","tBodyAcc-std()-Y",-0.691770680561644
"11777",25,"laying","tBodyAcc-std()-Z",-0.717262004013699
"11778",25,"laying","tGravityAcc-mean()-X",-0.461102531369863
"11779",25,"laying","tGravityAcc-mean()-Y",0.620658919917808
"11780",25,"laying","tGravityAcc-mean()-Z",0.526353818315068
"11781",25,"laying","tGravityAcc-std()-X",-0.829554947808219
"11782",25,"laying","tGravityAcc-std()-Y",-0.643578361424658
"11783",25,"laying","tGravityAcc-std()-Z",-0.610161166287671
"11784",25,"laying","tBodyAccJerk-mean()-X",0.0879071687671233
"11785",25,"laying","tBodyAccJerk-mean()-Y",0.0284619311524658
"11786",25,"laying","tBodyAccJerk-mean()-Z",-0.0307179435315068
"11787",25,"laying","tBodyAccJerk-std()-X",-0.973323412328767
"11788",25,"laying","tBodyAccJerk-std()-Y",-0.945687169726027
"11789",25,"laying","tBodyAccJerk-std()-Z",-0.96783552630137
"11790",25,"laying","tBodyGyro-mean()-X",0.00372723459589041
"11791",25,"laying","tBodyGyro-mean()-Y",-0.0716401726150685
"11792",25,"laying","tBodyGyro-mean()-Z",0.139718671465753
"11793",25,"laying","tBodyGyro-std()-X",-0.889769639726027
"11794",25,"laying","tBodyGyro-std()-Y",-0.936630803287671
"11795",25,"laying","tBodyGyro-std()-Z",-0.91092799
"11796",25,"laying","tBodyGyroJerk-mean()-X",-0.101646999342466
"11797",25,"laying","tBodyGyroJerk-mean()-Y",-0.0426718870280822
"11798",25,"laying","tBodyGyroJerk-mean()-Z",-0.0596922147205479
"11799",25,"laying","tBodyGyroJerk-std()-X",-0.957381145068493
"11800",25,"laying","tBodyGyroJerk-std()-Y",-0.971564323013699
"11801",25,"laying","tBodyGyroJerk-std()-Z",-0.974242254520548
"11802",25,"laying","tBodyAccMag-mean()",-0.56047777609589
"11803",25,"laying","tBodyAccMag-std()",-0.649254767945205
"11804",25,"laying","tGravityAccMag-mean()",-0.56047777609589
"11805",25,"laying","tGravityAccMag-std()",-0.649254767945205
"11806",25,"laying","tBodyAccJerkMag-mean()",-0.962161355890411
"11807",25,"laying","tBodyAccJerkMag-std()",-0.961931605342466
"11808",25,"laying","tBodyGyroMag-mean()",-0.809688545342466
"11809",25,"laying","tBodyGyroMag-std()",-0.856017369726027
"11810",25,"laying","tBodyGyroJerkMag-mean()",-0.969783262465753
"11811",25,"laying","tBodyGyroJerkMag-std()",-0.96830952260274
"11812",25,"laying","fBodyAcc-mean()-X",-0.929147371232877
"11813",25,"laying","fBodyAcc-mean()-Y",-0.78494581909589
"11814",25,"laying","fBodyAcc-mean()-Z",-0.816197953561644
"11815",25,"laying","fBodyAcc-std()-X",-0.902547712465753
"11816",25,"laying","fBodyAcc-std()-Y",-0.67238425569863
"11817",25,"laying","fBodyAcc-std()-Z",-0.694100368012329
"11818",25,"laying","fBodyAcc-meanFreq()-X",-0.403359505161644
"11819",25,"laying","fBodyAcc-meanFreq()-Y",-0.0800093983775342
"11820",25,"laying","fBodyAcc-meanFreq()-Z",-0.0315562255205479
"11821",25,"laying","fBodyAccJerk-mean()-X",-0.972859085753425
"11822",25,"laying","fBodyAccJerk-mean()-Y",-0.946802003561644
"11823",25,"laying","fBodyAccJerk-mean()-Z",-0.962632674520548
"11824",25,"laying","fBodyAccJerk-std()-X",-0.976423984657534
"11825",25,"laying","fBodyAccJerk-std()-Y",-0.948414293561644
"11826",25,"laying","fBodyAccJerk-std()-Z",-0.971885370136986
"11827",25,"laying","fBodyAccJerk-meanFreq()-X",-0.0416113196575342
"11828",25,"laying","fBodyAccJerk-meanFreq()-Y",-0.279813645884932
"11829",25,"laying","fBodyAccJerk-meanFreq()-Z",-0.109253586720137
"11830",25,"laying","fBodyGyro-mean()-X",-0.890517539315068
"11831",25,"laying","fBodyGyro-mean()-Y",-0.946259639315069
"11832",25,"laying","fBodyGyro-mean()-Z",-0.924536860547945
"11833",25,"laying","fBodyGyro-std()-X",-0.891308069041096
"11834",25,"laying","fBodyGyro-std()-Y",-0.932293334794521
"11835",25,"laying","fBodyGyro-std()-Z",-0.915467504246575
"11836",25,"laying","fBodyGyro-meanFreq()-X",-0.205003716106849
"11837",25,"laying","fBodyGyro-meanFreq()-Y",-0.262888528465753
"11838",25,"laying","fBodyGyro-meanFreq()-Z",-0.139861213767123
"11839",25,"laying","fBodyAccMag-mean()",-0.774481943616438
"11840",25,"laying","fBodyAccMag-std()",-0.651353241643836
"11841",25,"laying","fBodyAccMag-meanFreq()",-0.241575056393973
"11842",25,"laying","fBodyBodyAccJerkMag-mean()",-0.96008314739726
"11843",25,"laying","fBodyBodyAccJerkMag-std()",-0.963601212876712
"11844",25,"laying","fBodyBodyAccJerkMag-meanFreq()",0.200493940424658
"11845",25,"laying","fBodyBodyGyroMag-mean()",-0.910126993561644
"11846",25,"laying","fBodyBodyGyroMag-std()",-0.850661340684931
"11847",25,"laying","fBodyBodyGyroMag-meanFreq()",-0.334849564949315
"11848",25,"laying","fBodyBodyGyroJerkMag-mean()",-0.96825160890411
"11849",25,"laying","fBodyBodyGyroJerkMag-std()",-0.970457947534247
"11850",25,"laying","fBodyBodyGyroJerkMag-meanFreq()",0.0859903395931507
"11851",26,"walking","tBodyAcc-mean()-X",0.279264443728814
"11852",26,"walking","tBodyAcc-mean()-Y",-0.0154259586949153
"11853",26,"walking","tBodyAcc-mean()-Z",-0.108927011474576
"11854",26,"walking","tBodyAcc-std()-X",-0.340185527559322
"11855",26,"walking","tBodyAcc-std()-Y",-0.136351391645763
"11856",26,"walking","tBodyAcc-std()-Z",-0.333486502542373
"11857",26,"walking","tGravityAcc-mean()-X",0.960647754576271
"11858",26,"walking","tGravityAcc-mean()-Y",-0.133922185084746
"11859",26,"walking","tGravityAcc-mean()-Z",0.108738699508475
"11860",26,"walking","tGravityAcc-std()-X",-0.980055651016949
"11861",26,"walking","tGravityAcc-std()-Y",-0.969040314237288
"11862",26,"walking","tGravityAcc-std()-Z",-0.966231561694915
"11863",26,"walking","tBodyAccJerk-mean()-X",0.0652303740728813
"11864",26,"walking","tBodyAccJerk-mean()-Y",0.0196712144372881
"11865",26,"walking","tBodyAccJerk-mean()-Z",-0.00618305784355932
"11866",26,"walking","tBodyAccJerk-std()-X",-0.328452881355932
"11867",26,"walking","tBodyAccJerk-std()-Y",-0.261863589338983
"11868",26,"walking","tBodyAccJerk-std()-Z",-0.397483516101695
"11869",26,"walking","tBodyGyro-mean()-X",-0.00334085938813559
"11870",26,"walking","tBodyGyro-mean()-Y",-0.0841507651508475
"11871",26,"walking","tBodyGyro-mean()-Z",0.0851069247830508
"11872",26,"walking","tBodyGyro-std()-X",-0.492885711355932
"11873",26,"walking","tBodyGyro-std()-Y",-0.57573544779661
"11874",26,"walking","tBodyGyro-std()-Z",-0.354549059491525
"11875",26,"walking","tBodyGyroJerk-mean()-X",-0.099411456038983
"11876",26,"walking","tBodyGyroJerk-mean()-Y",-0.0456538283033898
"11877",26,"walking","tBodyGyroJerk-mean()-Z",-0.0492240545355932
"11878",26,"walking","tBodyGyroJerk-std()-X",-0.417438636101695
"11879",26,"walking","tBodyGyroJerk-std()-Y",-0.587000110847458
"11880",26,"walking","tBodyGyroJerk-std()-Z",-0.485543001525424
"11881",26,"walking","tBodyAccMag-mean()",-0.223399171830508
"11882",26,"walking","tBodyAccMag-std()",-0.421848313898305
"11883",26,"walking","tGravityAccMag-mean()",-0.223399171830508
"11884",26,"walking","tGravityAccMag-std()",-0.421848313898305
"11885",26,"walking","tBodyAccJerkMag-mean()",-0.290758024915254
"11886",26,"walking","tBodyAccJerkMag-std()",-0.279350754237288
"11887",26,"walking","tBodyGyroMag-mean()",-0.392092024067797
"11888",26,"walking","tBodyGyroMag-std()",-0.538329286101695
"11889",26,"walking","tBodyGyroJerkMag-mean()",-0.51239882559322
"11890",26,"walking","tBodyGyroJerkMag-std()",-0.603468672372881
"11891",26,"walking","fBodyAcc-mean()-X",-0.321959549661017
"11892",26,"walking","fBodyAcc-mean()-Y",-0.146702156576271
"11893",26,"walking","fBodyAcc-mean()-Z",-0.33953964559322
"11894",26,"walking","fBodyAcc-std()-X",-0.34799792561017
"11895",26,"walking","fBodyAcc-std()-Y",-0.185725832305085
"11896",26,"walking","fBodyAcc-std()-Z",-0.384445322372881
"11897",26,"walking","fBodyAcc-meanFreq()-X",-0.299293909932203
"11898",26,"walking","fBodyAcc-meanFreq()-Y",-0.053962302640678
"11899",26,"walking","fBodyAcc-meanFreq()-Z",0.240364343627119
"11900",26,"walking","fBodyAccJerk-mean()-X",-0.36422676440678
"11901",26,"walking","fBodyAccJerk-mean()-Y",-0.298531982474576
"11902",26,"walking","fBodyAccJerk-mean()-Z",-0.398673189830508
"11903",26,"walking","fBodyAccJerk-std()-X",-0.351065957627119
"11904",26,"walking","fBodyAccJerk-std()-Y",-0.271952157220339
"11905",26,"walking","fBodyAccJerk-std()-Z",-0.396530418305085
"11906",26,"walking","fBodyAccJerk-meanFreq()-X",-0.254935528889831
"11907",26,"walking","fBodyAccJerk-meanFreq()-Y",-0.408094837118644
"11908",26,"walking","fBodyAccJerk-meanFreq()-Z",-0.245889004932203
"11909",26,"walking","fBodyGyro-mean()-X",-0.368112905762712
"11910",26,"walking","fBodyGyro-mean()-Y",-0.56182776559322
"11911",26,"walking","fBodyGyro-mean()-Z",-0.318516813050847
"11912",26,"walking","fBodyGyro-std()-X",-0.532999609491525
"11913",26,"walking","fBodyGyro-std()-Y",-0.587939604576271
"11914",26,"walking","fBodyGyro-std()-Z",-0.426232090508475
"11915",26,"walking","fBodyGyro-meanFreq()-X",-0.0837596098474576
"11916",26,"walking","fBodyGyro-meanFreq()-Y",0.132622788732203
"11917",26,"walking","fBodyGyro-meanFreq()-Z",-0.0631030040627119
"11918",26,"walking","fBodyAccMag-mean()",-0.379836742711864
"11919",26,"walking","fBodyAccMag-std()",-0.537183967118644
"11920",26,"walking","fBodyAccMag-meanFreq()",0.174398099661017
"11921",26,"walking","fBodyBodyAccJerkMag-mean()",-0.293358341186441
"11922",26,"walking","fBodyBodyAccJerkMag-std()",-0.268948465423729
"11923",26,"walking","fBodyBodyAccJerkMag-meanFreq()",0.0423616587694915
"11924",26,"walking","fBodyBodyGyroMag-mean()",-0.551927613050847
"11925",26,"walking","fBodyBodyGyroMag-std()",-0.60946621661017
"11926",26,"walking","fBodyBodyGyroMag-meanFreq()",0.220811667864407
"11927",26,"walking","fBodyBodyGyroJerkMag-mean()",-0.619461036101695
"11928",26,"walking","fBodyBodyGyroJerkMag-std()",-0.612930343220339
"11929",26,"walking","fBodyBodyGyroJerkMag-meanFreq()",0.194215469318644
"11930",26,"walking upstairs","tBodyAcc-mean()-X",0.272691394545455
"11931",26,"walking upstairs","tBodyAcc-mean()-Y",-0.0281633797398182
"11932",26,"walking upstairs","tBodyAcc-mean()-Z",-0.121943461236364
"11933",26,"walking upstairs","tBodyAcc-std()-X",-0.169006952418182
"11934",26,"walking upstairs","tBodyAcc-std()-Y",-0.0491726302763636
"11935",26,"walking upstairs","tBodyAcc-std()-Z",-0.404596936545455
"11936",26,"walking upstairs","tGravityAcc-mean()-X",0.942095257090909
"11937",26,"walking upstairs","tGravityAcc-mean()-Y",-0.246169656181818
"11938",26,"walking upstairs","tGravityAcc-mean()-Z",-0.00199310572363636
"11939",26,"walking upstairs","tGravityAcc-std()-X",-0.962011392181818
"11940",26,"walking upstairs","tGravityAcc-std()-Y",-0.937858157818182
"11941",26,"walking upstairs","tGravityAcc-std()-Z",-0.929636797636364
"11942",26,"walking upstairs","tBodyAccJerk-mean()-X",0.0755645318545455
"11943",26,"walking upstairs","tBodyAccJerk-mean()-Y",0.00209171684890909
"11944",26,"walking upstairs","tBodyAccJerk-mean()-Z",-0.0117089275472727
"11945",26,"walking upstairs","tBodyAccJerk-std()-X",-0.290879965872727
"11946",26,"walking upstairs","tBodyAccJerk-std()-Y",-0.399771473818182
"11947",26,"walking upstairs","tBodyAccJerk-std()-Z",-0.677995585454545
"11948",26,"walking upstairs","tBodyGyro-mean()-X",-0.0247950825654545
"11949",26,"walking upstairs","tBodyGyro-mean()-Y",-0.0657601804418182
"11950",26,"walking upstairs","tBodyGyro-mean()-Z",0.0721458973490909
"11951",26,"walking upstairs","tBodyGyro-std()-X",-0.550274396
"11952",26,"walking upstairs","tBodyGyro-std()-Y",-0.603097110545455
"11953",26,"walking upstairs","tBodyGyro-std()-Z",-0.3090880546
"11954",26,"walking upstairs","tBodyGyroJerk-mean()-X",-0.0975590199454545
"11955",26,"walking upstairs","tBodyGyroJerk-mean()-Y",-0.0386244096705455
"11956",26,"walking upstairs","tBodyGyroJerk-mean()-Z",-0.0595558392545455
"11957",26,"walking upstairs","tBodyGyroJerk-std()-X",-0.515829417272727
"11958",26,"walking upstairs","tBodyGyroJerk-std()-Y",-0.725210290909091
"11959",26,"walking upstairs","tBodyGyroJerk-std()-Z",-0.556390218
"11960",26,"walking upstairs","tBodyAccMag-mean()",-0.142874499381818
"11961",26,"walking upstairs","tBodyAccMag-std()",-0.1507071068
"11962",26,"walking upstairs","tGravityAccMag-mean()",-0.142874499381818
"11963",26,"walking upstairs","tGravityAccMag-std()",-0.1507071068
"11964",26,"walking upstairs","tBodyAccJerkMag-mean()",-0.404463896363636
"11965",26,"walking upstairs","tBodyAccJerkMag-std()",-0.334531344727273
"11966",26,"walking upstairs","tBodyGyroMag-mean()",-0.344427047636364
"11967",26,"walking upstairs","tBodyGyroMag-std()",-0.514032410181818
"11968",26,"walking upstairs","tBodyGyroJerkMag-mean()",-0.648099850181818
"11969",26,"walking upstairs","tBodyGyroJerkMag-std()",-0.661829656545455
"11970",26,"walking upstairs","fBodyAcc-mean()-X",-0.242820756127273
"11971",26,"walking upstairs","fBodyAcc-mean()-Y",-0.185528313272727
"11972",26,"walking upstairs","fBodyAcc-mean()-Z",-0.499502759272727
"11973",26,"walking upstairs","fBodyAcc-std()-X",-0.142843838381818
"11974",26,"walking upstairs","fBodyAcc-std()-Y",-0.0439473073581818
"11975",26,"walking upstairs","fBodyAcc-std()-Z",-0.400902256363636
"11976",26,"walking upstairs","fBodyAcc-meanFreq()-X",-0.384393859890909
"11977",26,"walking upstairs","fBodyAcc-meanFreq()-Y",-0.231358959054545
"11978",26,"walking upstairs","fBodyAcc-meanFreq()-Z",-0.189088586758182
"11979",26,"walking upstairs","fBodyAccJerk-mean()-X",-0.304540556345455
"11980",26,"walking upstairs","fBodyAccJerk-mean()-Y",-0.419344696
"11981",26,"walking upstairs","fBodyAccJerk-mean()-Z",-0.639741264909091
"11982",26,"walking upstairs","fBodyAccJerk-std()-X",-0.342075432
"11983",26,"walking upstairs","fBodyAccJerk-std()-Y",-0.420055781272727
"11984",26,"walking upstairs","fBodyAccJerk-std()-Z",-0.715726893818182
"11985",26,"walking upstairs","fBodyAccJerk-meanFreq()-X",-0.222513914852727
"11986",26,"walking upstairs","fBodyAccJerk-meanFreq()-Y",-0.477676635818182
"11987",26,"walking upstairs","fBodyAccJerk-meanFreq()-Z",-0.378521914981818
"11988",26,"walking upstairs","fBodyGyro-mean()-X",-0.427686570727273
"11989",26,"walking upstairs","fBodyGyro-mean()-Y",-0.617112539636364
"11990",26,"walking upstairs","fBodyGyro-mean()-Z",-0.342703926363636
"11991",26,"walking upstairs","fBodyGyro-std()-X",-0.590812298
"11992",26,"walking upstairs","fBodyGyro-std()-Y",-0.598236639818182
"11993",26,"walking upstairs","fBodyGyro-std()-Z",-0.362052183090909
"11994",26,"walking upstairs","fBodyGyro-meanFreq()-X",-0.0693017133890909
"11995",26,"walking upstairs","fBodyGyro-meanFreq()-Y",-0.0956417028527273
"11996",26,"walking upstairs","fBodyGyro-meanFreq()-Z",-0.216500720145455
"11997",26,"walking upstairs","fBodyAccMag-mean()",-0.167566383372727
"11998",26,"walking upstairs","fBodyAccMag-std()",-0.274226227272727
"11999",26,"walking upstairs","fBodyAccMag-meanFreq()",-0.0172240385858182
"12000",26,"walking upstairs","fBodyBodyAccJerkMag-mean()",-0.294970470909091
"12001",26,"walking upstairs","fBodyBodyAccJerkMag-std()",-0.393715352181818
"12002",26,"walking upstairs","fBodyBodyAccJerkMag-meanFreq()",0.0571545019854545
"12003",26,"walking upstairs","fBodyBodyGyroMag-mean()",-0.556084778181818
"12004",26,"walking upstairs","fBodyBodyGyroMag-std()",-0.569632
"12005",26,"walking upstairs","fBodyBodyGyroMag-meanFreq()",-0.0255131300387273
"12006",26,"walking upstairs","fBodyBodyGyroJerkMag-mean()",-0.673580662727273
"12007",26,"walking upstairs","fBodyBodyGyroJerkMag-std()",-0.669846294545455
"12008",26,"walking upstairs","fBodyBodyGyroJerkMag-meanFreq()",-0.0512559511836364
"12009",26,"walking downstairs","tBodyAcc-mean()-X",0.2792845828
"12010",26,"walking downstairs","tBodyAcc-mean()-Y",-0.01262580966778
"12011",26,"walking downstairs","tBodyAcc-mean()-Z",-0.1064396194
"12012",26,"walking downstairs","tBodyAcc-std()-X",0.17395384962
"12013",26,"walking downstairs","tBodyAcc-std()-Y",-0.011629910112
"12014",26,"walking downstairs","tBodyAcc-std()-Z",-0.284807676
"12015",26,"walking downstairs","tGravityAcc-mean()-X",0.9467972718
"12016",26,"walking downstairs","tGravityAcc-mean()-Y",-0.0799003729
"12017",26,"walking downstairs","tGravityAcc-mean()-Z",0.1539063202
"12018",26,"walking downstairs","tGravityAcc-std()-X",-0.9627219918
"12019",26,"walking downstairs","tGravityAcc-std()-Y",-0.9354258554
"12020",26,"walking downstairs","tGravityAcc-std()-Z",-0.9330817682
"12021",26,"walking downstairs","tBodyAccJerk-mean()-X",0.111470787918
"12022",26,"walking downstairs","tBodyAccJerk-mean()-Y",-0.007131601642
"12023",26,"walking downstairs","tBodyAccJerk-mean()-Z",-0.01189114264
"12024",26,"walking downstairs","tBodyAccJerk-std()-X",-0.128111641206
"12025",26,"walking downstairs","tBodyAccJerk-std()-Y",-0.08640490273602
"12026",26,"walking downstairs","tBodyAccJerk-std()-Z",-0.3793359516
"12027",26,"walking downstairs","tBodyGyro-mean()-X",-0.010752208236
"12028",26,"walking downstairs","tBodyGyro-mean()-Y",-0.1003822042168
"12029",26,"walking downstairs","tBodyGyro-mean()-Z",0.082221399603
"12030",26,"walking downstairs","tBodyGyro-std()-X",-0.33131291446
"12031",26,"walking downstairs","tBodyGyro-std()-Y",-0.4734080504
"12032",26,"walking downstairs","tBodyGyro-std()-Z",-0.3320502392
"12033",26,"walking downstairs","tBodyGyroJerk-mean()-X",-0.0992465275036
"12034",26,"walking downstairs","tBodyGyroJerk-mean()-Y",-0.037268109685
"12035",26,"walking downstairs","tBodyGyroJerk-mean()-Z",-0.05105874094
"12036",26,"walking downstairs","tBodyGyroJerk-std()-X",-0.170842676616
"12037",26,"walking downstairs","tBodyGyroJerk-std()-Y",-0.5471984382
"12038",26,"walking downstairs","tBodyGyroJerk-std()-Z",-0.3589516378
"12039",26,"walking downstairs","tBodyAccMag-mean()",0.114379383742
"12040",26,"walking downstairs","tBodyAccMag-std()",0.14700167906
"12041",26,"walking downstairs","tGravityAccMag-mean()",0.114379383742
"12042",26,"walking downstairs","tGravityAccMag-std()",0.14700167906
"12043",26,"walking downstairs","tBodyAccJerkMag-mean()",-0.1488562664
"12044",26,"walking downstairs","tBodyAccJerkMag-std()",-0.111303956316
"12045",26,"walking downstairs","tBodyGyroMag-mean()",-0.23531462282
"12046",26,"walking downstairs","tBodyGyroMag-std()",-0.296158291686
"12047",26,"walking downstairs","tBodyGyroJerkMag-mean()",-0.4187798104
"12048",26,"walking downstairs","tBodyGyroJerkMag-std()",-0.463140795
"12049",26,"walking downstairs","fBodyAcc-mean()-X",0.022800096142
"12050",26,"walking downstairs","fBodyAcc-mean()-Y",-0.006237000044
"12051",26,"walking downstairs","fBodyAcc-mean()-Z",-0.2796400557
"12052",26,"walking downstairs","fBodyAcc-std()-X",0.22678384386
"12053",26,"walking downstairs","fBodyAcc-std()-Y",-0.078283777824
"12054",26,"walking downstairs","fBodyAcc-std()-Z",-0.3466485178
"12055",26,"walking downstairs","fBodyAcc-meanFreq()-X",-0.5514383554
"12056",26,"walking downstairs","fBodyAcc-meanFreq()-Y",0.0044402193
"12057",26,"walking downstairs","fBodyAcc-meanFreq()-Z",0.1399744981
"12058",26,"walking downstairs","fBodyAccJerk-mean()-X",-0.201368098258
"12059",26,"walking downstairs","fBodyAccJerk-mean()-Y",-0.165552378156
"12060",26,"walking downstairs","fBodyAccJerk-mean()-Z",-0.3601146078
"12061",26,"walking downstairs","fBodyAccJerk-std()-X",-0.130825898392
"12062",26,"walking downstairs","fBodyAccJerk-std()-Y",-0.061537065488
"12063",26,"walking downstairs","fBodyAccJerk-std()-Z",-0.3967016908
"12064",26,"walking downstairs","fBodyAccJerk-meanFreq()-X",-0.5212878612
"12065",26,"walking downstairs","fBodyAccJerk-meanFreq()-Y",-0.4566796268
"12066",26,"walking downstairs","fBodyAccJerk-meanFreq()-Z",-0.3450157917
"12067",26,"walking downstairs","fBodyGyro-mean()-X",-0.12591815458
"12068",26,"walking downstairs","fBodyGyro-mean()-Y",-0.44312621
"12069",26,"walking downstairs","fBodyGyro-mean()-Z",-0.22138882542
"12070",26,"walking downstairs","fBodyGyro-std()-X",-0.3981998635
"12071",26,"walking downstairs","fBodyGyro-std()-Y",-0.4975063388
"12072",26,"walking downstairs","fBodyGyro-std()-Z",-0.434482187
"12073",26,"walking downstairs","fBodyGyro-meanFreq()-X",-0.10932502666
"12074",26,"walking downstairs","fBodyGyro-meanFreq()-Y",0.042572962348
"12075",26,"walking downstairs","fBodyGyro-meanFreq()-Z",-0.01372893002
"12076",26,"walking downstairs","fBodyAccMag-mean()",0.075101684668
"12077",26,"walking downstairs","fBodyAccMag-std()",0.005749436614
"12078",26,"walking downstairs","fBodyAccMag-meanFreq()",-0.152993475556
"12079",26,"walking downstairs","fBodyBodyAccJerkMag-mean()",-0.15317202912
"12080",26,"walking downstairs","fBodyBodyAccJerkMag-std()",-0.067941075972
"12081",26,"walking downstairs","fBodyBodyAccJerkMag-meanFreq()",-0.084571896612
"12082",26,"walking downstairs","fBodyBodyGyroMag-mean()",-0.3345099466
"12083",26,"walking downstairs","fBodyBodyGyroMag-std()",-0.39299065312
"12084",26,"walking downstairs","fBodyBodyGyroMag-meanFreq()",0.00599108142158
"12085",26,"walking downstairs","fBodyBodyGyroJerkMag-mean()",-0.4722007526
"12086",26,"walking downstairs","fBodyBodyGyroJerkMag-std()",-0.4894973794
